,dyad,ec,ec_avg
1063,D002,1.0,0.684
1064,D002,0.0,0.0
1065,D002,0.0,0.0
1066,D002,0.0,0.0
1067,D002,0.0,0.0
1068,D002,0.0,0.0
1069,D002,0.0,0.0
1070,D002,0.0,0.0
1071,D002,0.0,0.0
1072,D002,0.0,0.109
1073,D002,1.0,0.754
1074,D002,0.0,0.165
1075,D002,1.0,0.429
1076,D002,0.0,0.249
1077,D002,1.0,1.0
1078,D002,1.0,1.0
1079,D002,1.0,0.599
1080,D002,0.0,0.0
1081,D002,0.0,0.0
1082,D002,0.0,0.0
1083,D002,0.0,0.0
1084,D002,0.0,0.0
1085,D002,0.0,0.0
1086,D002,0.0,0.0
1087,D002,0.0,0.0
1088,D002,0.0,0.0
1089,D002,0.0,0.2
1090,D002,1.0,0.284
1091,D002,0.0,0.135
1092,D002,1.0,1.0
1093,D002,1.0,0.586
1094,D002,0.0,0.0
1095,D002,0.0,0.0
1096,D002,0.0,0.0
1097,D002,0.0,0.0
1098,D002,0.0,0.91
1099,D002,1.0,0.079
1100,D002,0.0,0.0
1101,D002,0.0,0.624
1102,D002,0.0,0.77
1103,D002,1.0,0.544
1104,D002,0.0,0.0
1105,D002,0.0,0.0
1106,D002,0.0,0.895
1107,D002,1.0,0.324
1108,D002,0.0,0.395
1109,D002,1.0,0.574
1110,D002,0.0,0.0
1111,D002,0.0,0.0
1112,D002,0.0,0.0
1113,D002,0.0,0.0
1114,D002,0.0,0.0
1115,D002,0.0,0.0
1116,D002,0.0,0.78
1117,D002,0.0,0.581
1118,D002,0.0,0.0
1119,D002,0.0,0.82
1120,D002,1.0,0.307
1121,D002,0.0,0.697
1122,D002,1.0,0.124
1123,D002,0.0,0.525
1124,D002,1.0,0.114
1125,D002,0.0,0.0
1126,D002,0.0,0.0
1127,D002,0.0,0.0
1128,D002,0.0,0.0
1129,D002,0.0,0.0
1130,D002,0.0,0.0
1131,D002,0.0,0.0
1132,D002,0.0,0.0
1133,D002,0.0,0.0
1134,D002,0.0,0.0
1135,D002,0.0,0.0
1136,D002,0.0,0.0
1137,D002,0.0,0.0
1138,D002,0.0,0.0
1139,D002,0.0,0.0
1140,D002,0.0,0.504
1141,D002,0.0,0.0
1142,D002,0.0,0.0
1143,D002,0.0,0.0
1144,D002,0.0,0.0
1145,D002,0.0,0.0
1146,D002,0.0,0.0
1147,D002,0.0,0.0
1148,D002,0.0,0.0
1149,D002,0.0,0.0
1150,D002,0.0,0.0
1151,D002,0.0,0.0
1152,D002,0.0,0.0
1153,D002,0.0,0.0
1154,D002,0.0,0.0
1155,D002,0.0,0.0
1156,D002,0.0,0.0
1157,D002,0.0,0.0
1158,D002,0.0,0.0
1159,D002,0.0,0.0
1160,D002,0.0,0.0
1161,D002,0.0,0.0
1162,D002,0.0,0.0
1163,D002,0.0,0.0
1164,D002,0.0,0.0
1165,D002,0.0,0.0
1166,D002,0.0,0.0
1167,D002,0.0,0.0
1168,D002,0.0,0.0
1169,D002,0.0,0.0
1170,D002,0.0,0.0
1171,D002,0.0,0.0
1172,D002,0.0,0.0
1173,D002,0.0,0.0
1174,D002,0.0,0.0
1175,D002,0.0,0.0
1176,D002,0.0,0.0
1177,D002,0.0,0.0
1178,D002,0.0,0.0
1179,D002,0.0,0.0
1180,D002,0.0,0.0
1181,D002,0.0,0.0
1182,D002,0.0,0.0
1183,D002,0.0,0.0
1184,D002,0.0,0.124
1185,D002,1.0,1.0
1186,D002,1.0,0.004
1187,D002,0.0,0.0
1188,D002,0.0,0.0
1189,D002,0.0,0.0
1190,D002,0.0,0.0
1191,D002,0.0,0.0
1192,D002,0.0,0.0
1193,D002,0.0,0.465
1194,D002,1.0,1.0
1195,D002,1.0,0.259
1196,D002,0.0,0.204
1197,D002,0.0,0.134
1198,D002,0.0,0.0
1199,D002,0.0,0.0
1200,D003,0.0,0.648
1201,D003,0.0,0.841
1202,D003,1.0,1.0
1203,D003,1.0,1.0
1204,D003,1.0,1.0
1205,D003,1.0,0.406
1206,D003,1.0,0.396
1207,D003,1.0,0.831
1208,D003,1.0,1.0
1209,D003,1.0,1.0
1210,D003,1.0,0.598
1211,D003,0.0,0.0
1212,D003,0.0,0.0
1213,D003,0.0,0.219
1214,D003,0.0,0.675
1215,D003,1.0,0.149
1216,D003,0.0,0.941
1217,D003,1.0,0.659
1218,D003,0.0,0.0
1219,D003,0.0,0.233
1220,D003,1.0,0.949
1221,D003,0.0,0.0
1222,D003,0.0,0.0
1223,D003,0.0,0.0
1224,D003,0.0,0.0
1225,D003,0.0,0.0
1226,D003,0.0,0.0
1227,D003,0.0,0.0
1228,D003,0.0,0.19
1229,D003,1.0,0.859
1230,D003,0.0,0.0
1231,D003,0.0,0.0
1232,D003,0.0,0.418
1233,D003,1.0,0.373
1234,D003,1.0,1.0
1235,D003,1.0,1.0
1236,D003,1.0,0.839
1237,D003,0.0,0.0
1238,D003,0.0,0.0
1239,D003,0.0,0.0
1240,D003,0.0,0.0
1241,D003,0.0,0.021
1242,D003,0.0,0.619
1243,D003,1.0,0.618
1244,D003,0.0,0.13
1245,D003,1.0,0.546
1246,D003,1.0,1.0
1247,D003,1.0,1.0
1248,D003,1.0,0.784
1249,D003,0.0,0.039
1250,D003,1.0,1.0
1251,D003,1.0,1.0
1252,D003,1.0,0.255
1253,D003,0.0,0.442
1254,D003,1.0,0.33
1255,D003,0.0,0.997
1256,D003,1.0,0.63
1257,D003,1.0,0.269
1258,D003,0.0,0.794
1259,D003,1.0,0.019
1260,D003,0.0,0.307
1261,D003,1.0,0.389
1262,D003,0.0,0.253
1263,D003,1.0,1.0
1264,D003,1.0,1.0
1265,D003,1.0,0.705
1266,D003,1.0,0.775
1267,D003,0.0,0.238
1268,D003,0.0,0.306
1269,D003,1.0,0.507
1270,D003,0.0,0.16
1271,D003,0.0,0.671
1272,D003,0.0,0.746
1273,D003,0.0,0.303
1274,D003,1.0,0.059
1275,D003,0.0,0.0
1276,D003,0.0,0.911
1277,D003,1.0,1.0
1278,D003,1.0,0.695
1279,D003,0.0,0.545
1280,D003,0.0,0.296
1281,D003,0.0,0.873
1282,D003,1.0,0.693
1283,D003,0.0,0.0
1284,D003,0.0,0.0
1285,D003,0.0,0.0
1286,D003,0.0,0.573
1287,D003,0.0,0.149
1288,D003,0.0,0.0
1289,D003,0.0,0.0
1290,D003,0.0,0.965
1291,D003,1.0,0.549
1292,D003,0.0,0.0
1293,D003,0.0,0.886
1294,D003,1.0,0.809
1295,D003,0.0,0.258
1296,D003,1.0,1.0
1297,D003,1.0,0.279
1298,D003,0.0,0.631
1299,D003,1.0,1.0
1300,D003,1.0,1.0
1301,D003,1.0,0.339
1302,D003,0.0,0.15
1303,D003,1.0,0.255
1304,D003,0.0,0.869
1305,D003,1.0,0.419
1306,D003,0.0,0.489
1307,D003,1.0,0.559
1308,D003,0.0,0.061
1309,D003,1.0,1.0
1310,D003,1.0,0.625
1311,D003,1.0,1.0
1312,D003,1.0,0.646
1313,D003,0.0,0.721
1314,D003,0.0,0.0
1315,D003,0.0,0.0
1316,D003,0.0,0.0
1317,D003,0.0,0.038
1318,D003,1.0,1.0
1319,D003,1.0,1.0
1320,D003,1.0,0.025
1321,D003,0.0,0.0
1322,D003,0.0,0.0
1323,D003,0.0,0.868
1324,D003,1.0,0.963
1325,D003,0.0,0.333
1326,D003,1.0,1.0
1327,D003,1.0,0.04
1328,D003,0.0,0.094
1329,D003,1.0,1.0
1330,D003,1.0,0.079
1331,D003,0.0,0.0
1332,D003,0.0,0.0
1333,D003,0.0,0.96
1334,D003,1.0,1.0
1335,D003,1.0,0.833
1336,D003,0.0,0.22
1337,D003,1.0,0.334
1338,D003,0.0,0.0
1339,D003,0.0,0.0
1340,D003,0.0,0.2
1341,D003,1.0,1.0
1342,D003,1.0,0.418
1343,D003,0.0,0.615
1344,D003,1.0,1.0
1345,D003,1.0,1.0
1346,D003,1.0,0.749
1347,D003,0.0,0.0
1348,D003,0.0,0.0
1349,D003,0.0,0.837
1350,D003,1.0,1.0
1351,D003,1.0,0.37
1352,D003,0.0,0.299
1353,D003,1.0,0.306
1354,D003,0.0,0.168
1355,D003,0.0,0.0
1356,D003,0.0,0.759
1357,D003,1.0,1.0
1358,D003,1.0,0.802
1359,D003,0.0,0.777
1360,D003,1.0,0.33
1361,D003,0.0,0.0
1362,D003,0.0,0.0
1363,D003,0.0,0.747
1364,D003,1.0,0.369
1365,D003,1.0,0.456
1366,D003,0.0,0.0
1367,D003,0.0,0.0
1368,D003,0.0,0.534
1369,D003,0.0,0.0
1370,D003,0.0,0.999
1371,D003,1.0,0.744
1372,D003,1.0,0.749
1373,D003,1.0,1.0
1374,D003,1.0,1.0
1375,D003,1.0,0.329
1376,D003,0.0,0.209
1377,D003,1.0,0.017
1378,D003,0.0,0.0
1379,D003,0.0,0.0
1380,D003,0.0,0.0
1381,D003,0.0,0.0
1382,D003,0.0,0.714
1383,D003,1.0,1.0
1384,D003,1.0,0.129
1385,D003,0.0,0.0
1386,D003,0.0,0.57
1387,D003,1.0,0.499
1388,D003,0.0,0.0
1389,D003,0.0,0.0
1390,D003,0.0,0.0
1391,D003,0.0,0.826
1392,D003,1.0,0.189
1393,D003,0.0,0.219
1394,D003,1.0,0.989
1395,D003,0.0,0.0
1396,D003,0.0,0.418
1397,D003,1.0,0.459
1398,D003,0.0,0.094
1399,D003,1.0,1.0
1400,D003,1.0,0.794
1401,D003,0.0,0.544
1402,D003,1.0,0.742
1403,D003,0.0,0.821
1404,D003,1.0,0.579
1405,D003,1.0,1.0
1406,D003,1.0,0.485
1407,D003,1.0,0.325
1408,D003,0.0,0.345
1409,D003,1.0,1.0
1410,D003,1.0,1.0
1411,D003,1.0,1.0
1412,D003,1.0,0.996
1413,D003,0.0,0.499
1414,D003,1.0,0.294
1415,D003,0.0,0.213
1416,D003,1.0,0.464
1417,D003,0.0,0.124
1418,D003,1.0,0.823
1419,D003,0.0,0.0
1420,D003,0.0,0.0
1421,D003,0.0,0.0
1422,D003,0.0,0.541
1423,D003,1.0,1.0
1424,D003,1.0,1.0
1425,D003,1.0,0.174
1426,D003,0.0,0.0
1427,D003,0.0,0.243
1428,D003,1.0,1.0
1429,D003,1.0,0.505
1430,D003,0.0,0.0
1431,D003,0.0,0.0
1432,D003,0.0,0.921
1433,D003,1.0,1.0
1434,D003,1.0,0.399
1435,D003,0.0,0.0
1436,D003,0.0,0.0
1437,D003,0.0,0.0
1438,D003,0.0,0.948
1439,D003,1.0,0.429
1440,D003,0.0,0.44
1441,D003,0.0,0.0
1442,D003,0.0,0.035
1443,D003,1.0,1.0
1444,D003,1.0,1.0
1445,D003,1.0,0.734
1446,D003,0.0,0.845
1447,D003,1.0,0.258
1448,D003,0.0,0.901
1449,D003,1.0,0.574
1450,D003,1.0,0.469
1451,D003,0.0,0.25
1452,D003,1.0,1.0
1453,D003,1.0,0.807
1454,D003,0.0,0.0
1455,D003,0.0,0.851
1456,D003,1.0,1.0
1457,D003,1.0,0.042
1458,D003,0.0,0.0
1459,D003,0.0,0.0
1460,D003,0.0,0.25
1461,D003,1.0,1.0
1462,D003,1.0,0.089
1463,D003,0.0,0.78
1464,D003,1.0,0.369
1465,D003,1.0,0.557
1466,D003,0.0,0.755
1467,D003,1.0,0.453
1468,D003,1.0,1.0
1469,D003,1.0,0.421
1470,D003,0.0,0.917
1471,D003,1.0,1.0
1472,D003,1.0,1.0
1473,D003,1.0,0.949
1474,D003,0.0,0.0
1475,D003,0.0,0.428
1476,D003,1.0,0.229
1477,D003,0.0,0.803
1478,D003,1.0,1.0
1479,D003,1.0,1.0
1480,D003,1.0,0.919
1481,D003,0.0,0.792
1482,D003,1.0,1.0
1483,D003,1.0,1.0
1484,D003,1.0,0.282
1485,D003,1.0,0.146
1486,D003,0.0,0.0
1487,D003,0.0,0.02
1488,D003,1.0,1.0
1489,D003,1.0,1.0
1490,D003,1.0,1.0
1491,D003,1.0,0.656
1492,D003,1.0,1.0
1493,D003,1.0,1.0
1494,D003,1.0,1.0
1495,D003,1.0,1.0
1496,D003,1.0,0.389
1497,D003,0.0,0.0
1498,D003,0.0,0.923
1499,D003,1.0,1.0
1500,D003,1.0,1.0
1501,D003,1.0,0.537
1502,D003,1.0,1.0
1503,D003,1.0,0.889
1504,D003,0.0,0.0
1505,D003,0.0,0.547
1506,D003,1.0,0.911
1507,D003,0.0,0.489
1508,D003,1.0,0.381
1509,D003,0.0,0.153
1510,D003,0.0,0.286
1511,D003,0.0,0.699
1512,D003,1.0,0.129
1513,D003,0.0,0.15
1514,D003,1.0,1.0
1515,D003,1.0,0.605
1516,D003,0.0,0.415
1517,D003,1.0,1.0
1518,D003,1.0,0.979
1519,D003,0.0,0.0
1520,D003,0.0,0.449
1521,D003,0.0,0.076
1522,D003,1.0,1.0
1523,D003,1.0,0.299
1524,D003,0.0,0.0
1525,D003,0.0,0.0
1526,D003,0.0,0.0
1527,D003,0.0,0.0
1528,D003,0.0,0.0
1529,D003,0.0,0.0
1530,D003,0.0,0.0
1531,D003,0.0,0.0
1532,D003,0.0,0.0
1533,D003,0.0,0.0
1534,D003,0.0,0.0
1535,D003,0.0,0.0
1536,D003,0.0,0.0
1537,D003,0.0,0.0
1538,D003,0.0,0.0
1539,D003,0.0,0.136
1540,D003,1.0,0.289
1541,D003,0.0,0.0
1542,D003,0.0,0.017
1543,D003,0.0,0.672
1544,D003,1.0,1.0
1545,D003,1.0,0.239
1546,D003,0.0,0.0
1547,D003,0.0,0.0
1548,D003,0.0,0.785
1549,D003,1.0,1.0
1550,D003,1.0,1.0
1551,D003,1.0,1.0
1552,D003,1.0,1.0
1553,D003,1.0,0.435
1554,D003,1.0,0.079
1555,D003,0.0,0.0
1556,D003,0.0,0.758
1557,D003,1.0,1.0
1558,D003,1.0,0.484
1559,D003,0.0,0.0
1560,D003,0.0,0.547
1561,D003,1.0,1.0
1562,D003,1.0,1.0
1563,D003,1.0,1.0
1564,D003,1.0,0.537
1565,D003,1.0,0.069
1566,D003,0.0,0.0
1567,D003,0.0,0.795
1568,D003,0.0,0.0
1569,D003,0.0,0.0
1570,D003,0.0,0.0
1571,D003,0.0,0.0
1572,D003,0.0,0.0
1573,D003,0.0,0.65
1574,D003,1.0,0.621
1575,D003,1.0,0.399
1576,D003,0.0,0.0
1577,D003,0.0,0.39
1578,D003,1.0,0.878
1579,D003,0.0,0.092
1580,D003,0.0,0.929
1581,D003,1.0,1.0
1582,D003,1.0,0.726
1583,D003,0.0,0.551
1584,D003,1.0,0.809
1585,D003,0.0,0.0
1586,D003,0.0,0.269
1587,D003,0.0,0.01
1588,D003,1.0,1.0
1589,D003,1.0,1.0
1590,D003,1.0,1.0
1591,D003,1.0,1.0
1592,D003,1.0,1.0
1593,D003,1.0,1.0
1594,D003,1.0,1.0
1595,D003,1.0,0.219
1596,D003,0.0,0.0
1597,D003,0.0,0.0
1598,D003,0.0,0.229
1599,D003,1.0,0.589
1600,D003,0.0,0.0
1601,D003,0.0,0.02
1602,D003,1.0,0.426
1603,D003,1.0,0.459
1604,D003,0.0,0.114
1605,D003,1.0,0.602
1606,D003,0.0,0.641
1607,D003,1.0,1.0
1608,D003,1.0,0.496
1609,D003,0.0,0.758
1610,D003,1.0,1.0
1611,D003,1.0,0.745
1612,D003,1.0,0.339
1613,D003,0.0,0.757
1614,D003,1.0,0.009
1615,D003,0.0,0.0
1616,D003,0.0,0.114
1617,D003,1.0,1.0
1618,D003,1.0,0.349
1619,D003,0.0,0.0
1620,D003,0.0,0.739
1621,D003,1.0,0.469
1622,D003,0.0,0.155
1623,D003,1.0,0.129
1624,D003,0.0,0.0
1625,D003,0.0,0.014
1626,D003,1.0,1.0
1627,D003,1.0,0.282
1628,D003,0.0,0.0
1629,D003,0.0,0.074
1630,D003,1.0,0.283
1631,D003,0.0,0.372
1632,D003,1.0,1.0
1633,D003,1.0,0.439
1634,D003,0.0,0.0
1635,D003,0.0,0.0
1636,D003,0.0,0.549
1637,D003,1.0,0.453
1638,D003,1.0,1.0
1639,D003,1.0,0.12
1640,D003,0.0,0.41
1641,D003,1.0,0.497
1642,D003,0.0,0.203
1643,D003,0.0,0.0
1644,D003,0.0,0.0
1645,D003,0.0,0.369
1646,D003,0.0,0.358
1647,D003,1.0,0.51
1648,D003,0.0,0.178
1649,D003,1.0,0.669
1650,D003,0.0,0.0
1651,D003,0.0,0.414
1652,D003,0.0,0.0
1653,D003,0.0,0.21
1654,D003,1.0,1.0
1655,D003,1.0,0.429
1656,D003,0.0,0.02
1657,D003,1.0,1.0
1658,D003,1.0,1.0
1659,D003,1.0,0.004
1660,D003,0.0,0.491
1661,D003,1.0,0.24
1662,D003,0.0,0.076
1663,D003,1.0,0.519
1664,D003,0.0,0.247
1665,D003,1.0,1.0
1666,D003,1.0,0.219
1667,D003,0.0,0.0
1668,D003,0.0,0.719
1669,D003,1.0,1.0
1670,D003,1.0,0.995
1671,D003,0.0,0.0
1672,D003,0.0,0.18
1673,D003,0.0,0.0
1674,D003,0.0,0.656
1675,D003,1.0,1.0
1676,D003,1.0,1.0
1677,D003,1.0,0.828
1678,D003,1.0,0.093
1679,D003,0.0,0.338
1680,D003,1.0,0.409
1681,D003,0.0,0.205
1682,D003,1.0,0.511
1683,D003,1.0,1.0
1684,D003,1.0,0.449
1685,D003,0.0,0.0
1686,D003,0.0,0.077
1687,D003,1.0,1.0
1688,D003,1.0,1.0
1689,D003,1.0,1.0
1690,D003,1.0,1.0
1691,D003,1.0,1.0
1692,D003,1.0,0.869
1693,D003,0.0,0.0
1694,D003,0.0,0.405
1695,D003,1.0,1.0
1696,D003,1.0,0.869
1697,D003,0.0,0.13
1698,D003,1.0,0.072
1699,D003,0.0,0.0
1700,D003,0.0,0.886
1701,D003,1.0,0.927
1702,D003,0.0,0.0
1703,D003,0.0,0.0
1704,D003,0.0,0.636
1705,D003,1.0,1.0
1706,D003,1.0,1.0
1707,D003,1.0,0.159
1708,D003,0.0,0.823
1709,D003,0.0,0.362
1710,D003,0.0,0.242
1711,D003,1.0,1.0
1712,D003,1.0,0.453
1713,D003,0.0,0.442
1714,D003,0.0,0.378
1715,D003,0.0,0.318
1716,D003,0.0,0.0
1717,D003,0.0,0.337
1718,D003,0.0,0.0
1719,D003,0.0,0.0
1720,D003,0.0,0.799
1721,D003,1.0,0.339
1722,D003,0.0,0.0
1723,D003,0.0,0.0
1724,D003,0.0,0.0
1725,D003,0.0,0.0
1726,D003,0.0,0.579
1727,D003,1.0,0.663
1728,D003,1.0,0.629
1729,D003,0.0,0.0
1730,D003,0.0,0.0
1731,D003,0.0,0.779
1732,D003,0.0,0.25
1733,D003,1.0,0.886
1734,D003,0.0,0.399
1735,D003,1.0,1.0
1736,D003,1.0,0.419
1737,D003,0.0,0.0
1738,D003,0.0,0.609
1739,D003,0.0,0.0
1740,D003,0.0,0.0
1741,D003,0.0,0.0
1742,D003,0.0,0.452
1743,D003,0.0,0.28
1744,D003,1.0,0.699
1745,D003,0.0,0.479
1746,D003,1.0,0.537
1747,D003,1.0,1.0
1748,D003,1.0,1.0
1749,D003,1.0,0.016
1750,D003,0.0,0.0
1751,D003,0.0,0.67
1752,D003,1.0,1.0
1753,D003,1.0,1.0
1754,D003,1.0,1.0
1755,D003,1.0,1.0
1756,D003,1.0,0.378
1757,D003,0.0,0.241
1758,D003,0.0,0.383
1759,D003,1.0,0.232
1760,D003,0.0,0.0
1761,D003,0.0,0.861
1762,D003,0.0,0.282
1763,D003,1.0,0.574
1764,D003,0.0,0.0
1765,D003,0.0,0.0
1766,D003,0.0,0.258
1767,D003,1.0,0.88
1768,D003,0.0,0.825
1769,D003,1.0,0.129
1770,D003,0.0,0.331
1771,D003,1.0,1.0
1772,D003,1.0,1.0
1773,D003,1.0,1.0
1774,D003,1.0,0.49
1775,D003,0.0,0.237
1776,D003,0.0,0.0
1777,D003,0.0,0.0
1778,D003,0.0,0.333
1779,D003,0.0,0.176
1780,D003,0.0,0.617
1781,D003,1.0,0.823
1782,D003,0.0,0.0
1783,D003,0.0,0.83
1784,D003,1.0,1.0
1785,D003,1.0,0.099
1786,D003,0.0,0.968
1787,D003,1.0,0.499
1788,D003,0.0,0.753
1789,D003,1.0,0.281
1790,D003,0.0,0.0
1791,D003,0.0,0.922
1792,D003,1.0,1.0
1793,D003,1.0,1.0
1794,D003,1.0,1.0
1795,D003,1.0,0.119
1796,D003,0.0,0.0
1797,D003,0.0,0.21
1798,D003,1.0,1.0
1799,D003,1.0,1.0
1800,D004,0.0,0.0
1801,D004,0.0,0.0
1802,D004,0.0,0.0
1803,D004,0.0,0.0
1804,D004,0.0,0.0
1805,D004,0.0,0.0
1806,D004,0.0,0.0
1807,D004,0.0,0.567
1808,D004,1.0,1.0
1809,D004,1.0,1.0
1810,D004,1.0,1.0
1811,D004,1.0,1.0
1812,D004,1.0,1.0
1813,D004,1.0,1.0
1814,D004,1.0,1.0
1815,D004,1.0,0.537
1816,D004,0.0,0.0
1817,D004,0.0,0.257
1818,D004,1.0,0.222
1819,D004,0.0,0.0
1820,D004,0.0,0.263
1821,D004,0.0,0.697
1822,D004,1.0,0.174
1823,D004,0.0,0.0
1824,D004,0.0,0.0
1825,D004,0.0,0.62
1826,D004,0.0,0.717
1827,D004,1.0,1.0
1828,D004,1.0,0.777
1829,D004,0.0,0.0
1830,D004,0.0,0.0
1831,D004,0.0,0.174
1832,D004,1.0,0.789
1833,D004,0.0,0.156
1834,D004,0.0,0.0
1835,D004,0.0,0.215
1836,D004,1.0,0.212
1837,D004,0.0,0.562
1838,D004,0.0,0.379
1839,D004,1.0,1.0
1840,D004,1.0,1.0
1841,D004,1.0,1.0
1842,D004,1.0,0.714
1843,D004,0.0,0.0
1844,D004,0.0,0.0
1845,D004,0.0,0.88
1846,D004,1.0,0.466
1847,D004,0.0,0.247
1848,D004,1.0,0.147
1849,D004,0.0,0.0
1850,D004,0.0,0.0
1851,D004,0.0,0.0
1852,D004,0.0,0.0
1853,D004,0.0,0.0
1854,D004,0.0,0.0
1855,D004,0.0,0.0
1856,D004,0.0,0.334
1857,D004,0.0,0.132
1858,D004,1.0,0.091
1859,D004,0.0,0.0
1860,D004,0.0,0.0
1861,D004,0.0,0.0
1862,D004,0.0,0.0
1863,D004,0.0,0.0
1864,D004,0.0,0.416
1865,D004,0.0,0.0
1866,D004,0.0,0.0
1867,D004,0.0,0.417
1868,D004,1.0,0.392
1869,D004,0.0,0.0
1870,D004,0.0,0.0
1871,D004,0.0,0.712
1872,D004,1.0,0.466
1873,D004,0.0,0.754
1874,D004,1.0,1.0
1875,D004,1.0,0.088
1876,D004,0.0,0.137
1877,D004,0.0,0.0
1878,D004,0.0,0.0
1879,D004,0.0,0.0
1880,D004,0.0,0.0
1881,D004,0.0,0.574
1882,D004,0.0,0.0
1883,D004,0.0,0.0
1884,D004,0.0,0.0
1885,D004,0.0,0.0
1886,D004,0.0,0.199
1887,D004,1.0,1.0
1888,D004,1.0,0.135
1889,D004,0.0,0.0
1890,D004,0.0,0.0
1891,D004,0.0,0.796
1892,D004,1.0,1.0
1893,D004,1.0,1.0
1894,D004,1.0,1.0
1895,D004,1.0,0.138
1896,D004,0.0,0.0
1897,D004,0.0,0.694
1898,D004,1.0,0.002
1899,D004,0.0,0.0
1900,D004,0.0,0.0
1901,D004,0.0,0.0
1902,D004,0.0,0.0
1903,D004,0.0,0.367
1904,D004,1.0,1.0
1905,D004,1.0,1.0
1906,D004,1.0,1.0
1907,D004,1.0,0.455
1908,D004,0.0,0.0
1909,D004,0.0,0.128
1910,D004,1.0,0.347
1911,D004,0.0,0.0
1912,D004,0.0,0.532
1913,D004,1.0,0.621
1914,D004,1.0,0.836
1915,D004,0.0,0.0
1916,D004,0.0,0.0
1917,D004,0.0,0.374
1918,D004,1.0,1.0
1919,D004,1.0,0.062
1920,D004,0.0,0.0
1921,D004,0.0,0.535
1922,D004,1.0,0.902
1923,D004,0.0,0.0
1924,D004,0.0,0.0
1925,D004,0.0,0.017
1926,D004,1.0,0.219
1927,D004,0.0,0.09
1928,D004,1.0,0.16
1929,D004,0.0,0.0
1930,D004,0.0,0.0
1931,D004,0.0,0.715
1932,D004,1.0,1.0
1933,D004,1.0,1.0
1934,D004,1.0,1.0
1935,D004,1.0,0.813
1936,D004,0.0,0.605
1937,D004,1.0,0.608
1938,D004,0.0,0.0
1939,D004,0.0,0.377
1940,D004,1.0,0.48
1941,D004,1.0,0.239
1942,D004,1.0,1.0
1943,D004,1.0,0.912
1944,D004,0.0,0.0
1945,D004,0.0,0.0
1946,D004,0.0,0.0
1947,D004,0.0,0.0
1948,D004,0.0,0.0
1949,D004,0.0,0.0
1950,D004,0.0,0.0
1951,D004,0.0,0.0
1952,D004,0.0,0.448
1953,D004,1.0,0.099
1954,D004,0.0,0.0
1955,D004,0.0,0.422
1956,D004,1.0,0.261
1957,D004,0.0,0.064
1958,D004,1.0,1.0
1959,D004,1.0,0.495
1960,D004,0.0,0.124
1961,D004,1.0,0.59
1962,D004,0.0,0.0
1963,D004,0.0,0.0
1964,D004,0.0,0.0
1965,D004,0.0,0.0
1966,D004,0.0,0.0
1967,D004,0.0,0.254
1968,D004,1.0,1.0
1969,D004,1.0,0.086
1970,D004,0.0,0.0
1971,D004,0.0,0.0
1972,D004,0.0,0.0
1973,D004,0.0,0.176
1974,D004,0.0,0.4
1975,D004,0.0,0.0
1976,D004,0.0,0.0
1977,D004,0.0,0.334
1978,D004,0.0,0.0
1979,D004,0.0,0.636
1980,D004,1.0,0.102
1981,D004,0.0,0.0
1982,D004,0.0,0.325
1983,D004,1.0,0.372
1984,D004,0.0,0.219
1985,D004,1.0,1.0
1986,D004,1.0,1.0
1987,D004,1.0,0.78
1988,D004,0.0,0.0
1989,D004,0.0,0.4
1990,D004,0.0,0.0
1991,D004,0.0,0.0
1992,D004,0.0,0.0
1993,D004,0.0,0.217
1994,D004,1.0,0.468
1995,D004,0.0,0.507
1996,D004,1.0,1.0
1997,D004,1.0,1.0
1998,D004,1.0,0.714
1999,D004,0.0,0.439
2000,D004,1.0,1.0
2001,D004,1.0,1.0
2002,D004,1.0,1.0
2003,D004,1.0,0.638
2004,D004,0.0,0.152
2005,D004,1.0,0.796
2006,D004,0.0,0.233
2007,D004,1.0,1.0
2008,D004,1.0,0.923
2009,D004,0.0,0.0
2010,D004,0.0,0.684
2011,D004,0.0,0.0
2012,D004,0.0,0.0
2013,D004,0.0,0.214
2014,D004,0.0,0.387
2015,D004,1.0,1.0
2016,D004,1.0,0.091
2017,D004,0.0,0.0
2018,D004,0.0,0.0
2019,D004,0.0,0.0
2020,D004,0.0,0.922
2021,D004,1.0,0.146
2022,D004,0.0,0.372
2023,D004,1.0,1.0
2024,D004,1.0,1.0
2025,D004,1.0,1.0
2026,D004,1.0,0.398
2027,D004,0.0,0.347
2028,D004,1.0,1.0
2029,D004,1.0,0.297
2030,D004,0.0,0.28
2031,D004,0.0,0.0
2032,D004,0.0,0.0
2033,D004,0.0,0.294
2034,D004,1.0,0.412
2035,D004,0.0,0.0
2036,D004,0.0,0.0
2037,D004,0.0,0.616
2038,D004,1.0,1.0
2039,D004,1.0,0.726
2040,D004,0.0,0.268
2041,D004,0.0,0.0
2042,D004,0.0,0.477
2043,D004,1.0,0.621
2044,D004,1.0,0.398
2045,D004,0.0,0.489
2046,D004,0.0,0.0
2047,D004,0.0,0.0
2048,D004,0.0,0.0
2049,D004,0.0,0.594
2050,D004,0.0,0.0
2051,D004,0.0,0.141
2052,D004,1.0,1.0
2053,D004,1.0,1.0
2054,D004,1.0,0.381
2055,D004,0.0,0.204
2056,D004,0.0,0.563
2057,D004,0.0,0.0
2058,D004,0.0,0.0
2059,D004,0.0,0.0
2060,D004,0.0,0.0
2061,D004,0.0,0.0
