,dyad,dtw,ec,engage_mean
17233,D029,47.08473802606808,0.0,46.5
17234,D029,41.3613089767036,0.0,44.5
17235,D029,34.75853488751954,0.0,44.0
17236,D029,60.14154841622154,0.0,44.0
17237,D029,10.78162898166779,0.0,39.0
17238,D029,28.142539936125424,0.0,34.5
17239,D029,29.70686025725641,0.0,34.5
17240,D029,68.45104340348509,0.0,38.5
17241,D029,58.073828016722295,0.0,38.5
17242,D029,34.07547996949469,0.0,38.5
17243,D029,87.5589423515302,0.0,38.5
17244,D029,59.540793415276994,0.0,38.5
17245,D029,32.23408076037548,0.0,38.5
17246,D029,38.01382825163038,0.0,38.5
17247,D029,45.02480350952368,0.0,38.5
17248,D029,20.927132714600905,0.0,38.5
17249,D029,44.12606565366142,0.0,38.5
17250,D029,38.872268447107786,0.0,38.5
17251,D029,34.59358826884802,0.0,38.5
17252,D029,20.714291201831422,0.0,38.5
17253,D029,33.140703808085085,0.0,37.5
17254,D029,27.216170410712472,0.0,37.5
17255,D029,6.564921113655125,0.0,37.5
17256,D029,61.3906345832414,0.0,37.5
17257,D029,47.243358820323195,0.0,39.5
17258,D029,53.23780803194723,0.0,42.0
17259,D029,52.90614650886577,0.0,43.5
17260,D029,33.52460020864188,0.0,43.5
17261,D029,48.32357158891587,0.0,43.5
17262,D029,59.783297438788225,0.0,43.5
17263,D029,36.625696369135774,0.0,43.5
17264,D029,55.59455820451411,0.0,51.0
17265,D029,24.86152623243806,1.0,70.0
17266,D029,41.951721358099,1.0,70.0
17267,D029,27.093625005967997,0.0,70.0
17268,D029,24.442176242071035,1.0,70.0
17269,D029,32.640139183218835,0.0,70.0
17270,D029,65.69138532683725,0.0,70.0
17271,D029,43.126054049615746,1.0,70.0
17272,D029,18.88678385797066,1.0,70.0
17273,D029,20.986878094260753,0.0,70.0
17274,D029,44.93572395194928,0.0,70.0
17275,D029,46.77049635388056,0.0,70.0
17276,D029,14.462577209411206,0.0,70.0
17277,D029,18.4804169801556,1.0,70.0
17278,D029,45.18558205312836,0.0,70.0
17279,D029,36.84634770282822,1.0,70.0
17280,D029,19.13246935227636,0.0,70.0
17281,D029,47.16211418327064,0.0,70.0
17282,D029,72.04577362975664,0.0,70.0
17283,D029,29.760940744648398,1.0,70.0
17284,D029,24.493229438102787,1.0,70.0
17285,D029,62.04941469004068,0.0,70.0
17286,D029,27.094246305355234,0.0,70.0
17287,D029,40.99705461710064,0.0,70.0
17288,D029,35.02328042420195,0.0,70.0
17289,D029,39.81718643717654,0.0,65.5
17290,D029,26.081118481197333,1.0,71.0
17291,D029,16.209869218644965,0.0,72.0
17292,D029,65.15262845165218,0.0,72.0
17293,D029,35.28792002814539,0.0,72.0
17294,D029,8.352669704615955,0.0,72.0
17295,D029,26.23493576660742,0.0,72.0
17296,D029,37.76448973312829,0.0,72.0
17297,D029,22.172197124042185,0.0,72.0
17298,D029,32.20282360587289,0.0,72.0
17299,D029,47.86823014685553,0.0,72.0
17300,D029,21.171073732351214,0.0,72.0
17301,D029,39.94209693846359,0.0,72.0
17302,D029,6.326017845084276,0.0,74.5
17303,D029,26.473291722302367,0.0,74.5
17304,D029,28.463608241404742,0.0,74.5
17305,D029,26.55544228338419,1.0,74.5
17306,D029,53.79645978879628,1.0,74.5
17307,D029,66.76812540420708,0.0,74.5
17308,D029,37.18851045608225,1.0,74.5
17309,D029,26.538603238424827,0.0,74.5
17310,D029,25.88588198656469,0.0,74.5
17311,D029,10.382336589064499,1.0,74.5
17312,D029,20.26231658078509,0.0,74.5
17313,D029,23.69496113551439,0.0,74.5
17314,D029,46.37733585844298,0.0,74.5
17315,D029,48.08674531251292,0.0,74.5
17316,D029,75.84401853519724,1.0,74.5
17317,D029,61.952298577045354,0.0,74.5
17318,D029,36.74168549293429,0.0,74.5
17319,D029,41.17276292306286,0.0,74.5
17320,D029,36.33897714512379,0.0,74.5
17321,D029,25.8980567677249,0.0,74.5
17322,D029,64.39146708858168,0.0,74.5
17323,D029,63.35081925970605,0.0,74.5
17324,D029,37.74834387165792,0.0,74.5
17325,D029,29.816139529641163,0.0,90.0
17326,D029,21.396797366760616,1.0,88.5
17327,D029,7.926279947025716,0.0,86.5
17328,D029,48.39823380274299,0.0,84.0
17329,D029,61.27521488930634,0.0,83.5
17330,D029,37.66689395251349,0.0,83.5
17331,D029,29.114926857738276,0.0,83.5
17332,D029,28.68749698821687,0.0,83.5
17333,D029,36.62282729254665,0.0,83.5
17334,D029,24.912677105674483,1.0,83.5
17335,D029,35.45197310491943,1.0,88.5
17336,D029,31.12239134845492,0.0,91.5
17337,D029,36.352649000185885,0.0,92.0
17338,D029,31.73225772988819,0.0,92.0
17339,D029,33.65079418253893,0.0,92.0
17340,D029,43.13262436752715,1.0,92.0
17341,D029,38.703675739705545,0.0,93.0
17342,D029,44.742331066926965,1.0,93.0
17343,D029,29.48706753648321,0.0,86.0
17344,D029,13.82117992654199,1.0,78.5
17345,D029,52.04413255699049,1.0,78.5
17346,D029,74.37148206317865,0.0,78.5
17347,D029,68.95704130212809,1.0,78.5
17348,D029,49.17896727730015,0.0,80.0
17349,D029,18.846084805007475,0.0,80.0
17350,D029,33.86822498413255,0.0,80.0
17351,D029,25.470934887953558,0.0,80.0
17352,D029,20.93739685777337,0.0,80.0
17353,D029,25.309868454941604,0.0,80.0
17354,D029,43.20437879114146,1.0,80.0
17355,D029,32.348883973334225,0.0,80.0
17356,D029,9.102531104104811,0.0,80.0
17357,D029,12.701663198689795,0.0,80.0
17358,D029,41.77765013481422,0.0,80.0
17359,D029,40.166206327728865,0.0,83.5
17360,D029,36.42240648250371,0.0,100.0
17361,D029,53.08971939857724,0.0,100.0
17362,D029,67.35974383739274,0.0,100.0
17363,D029,33.02867356090897,0.0,100.0
17364,D029,19.061416503856233,0.0,100.0
17365,D029,39.419143085631674,0.0,100.0
17366,D029,52.35820818521876,0.0,100.0
17367,D029,37.900211302387746,0.0,100.0
17368,D029,75.06579164608323,1.0,100.0
17369,D029,41.39643966703449,0.0,100.0
17370,D029,60.956940611079794,0.0,100.0
17371,D029,44.69040242940137,1.0,100.0
17372,D029,31.018382758949258,1.0,100.0
17373,D029,39.02022223809152,0.0,100.0
17374,D029,62.7833246381261,0.0,100.0
17375,D029,49.116190979620484,0.0,100.0
17376,D029,24.570702036697647,1.0,100.0
17377,D029,4.472232591054995,0.0,100.0
17378,D029,68.4165199627944,0.0,100.0
17379,D029,63.18014617678915,0.0,100.0
17380,D029,33.073479378311106,0.0,100.0
17381,D029,43.85720928606917,0.0,100.0
17382,D029,38.57996657098629,0.0,100.0
17383,D029,22.673642692281028,0.0,100.0
17384,D029,38.772082016817734,0.0,100.0
17385,D029,51.700672883276866,0.0,100.0
17386,D029,19.702273265679867,0.0,100.0
17387,D029,61.13006407429742,0.0,100.0
17388,D029,40.21074791931252,0.0,100.0
17389,D029,47.56586773102332,0.0,100.0
17390,D029,24.967491498093484,0.0,100.0
17391,D029,41.12477756746276,0.0,100.0
17392,D029,45.69289277826745,0.0,100.0
17393,D029,40.88583119650947,0.0,100.0
17394,D029,30.504500818961606,0.0,100.0
17395,D029,50.96366673561498,0.0,100.0
17396,D029,63.476952090936024,1.0,100.0
17397,D029,23.87382469333494,0.0,100.0
17398,D029,14.276627460338723,0.0,100.0
17399,D029,26.271848638865595,0.0,100.0
17400,D030,42.11409563514996,0.0,24.0
17401,D030,42.85320472452422,0.0,21.0
17402,D030,44.835748064827605,0.0,26.5
17403,D030,40.08494275774949,0.0,32.0
17404,D030,43.55123169582006,0.0,35.0
17405,D030,49.05378932678582,0.0,35.0
17406,D030,36.541173165919865,1.0,35.0
17407,D030,24.38248550154592,0.0,35.0
17408,D030,61.33056346101553,1.0,35.0
17409,D030,48.02037926717276,1.0,35.0
17410,D030,36.8135859226629,0.0,35.0
17411,D030,37.91002469434183,0.0,35.0
17412,D030,33.81577004726998,0.0,35.0
17413,D030,48.529502067188396,1.0,35.0
17414,D030,44.887305236844625,0.0,35.0
17415,D030,28.312618775125756,0.0,35.5
17416,D030,25.816621539024055,0.0,36.0
17417,D030,25.855801389681645,0.0,36.0
17418,D030,35.15937590383704,0.0,35.0
17419,D030,34.95294774628881,0.0,38.0
17420,D030,28.907842378033564,0.0,63.0
17421,D030,60.45873890389653,0.0,63.0
17422,D030,51.58675333734392,1.0,63.0
17423,D030,33.66796263507582,0.0,63.0
17424,D030,41.64342327057548,0.0,63.0
17425,D030,31.410697381134703,0.0,60.5
17426,D030,16.607946996516624,0.0,77.5
17427,D030,23.975853517141665,0.0,80.0
17428,D030,10.447948220564184,0.0,80.0
17429,D030,12.439885985978991,0.0,80.0
17430,D030,19.61909751006892,0.0,79.5
17431,D030,42.66381576122188,0.0,79.5
17432,D030,75.25953177418083,0.0,80.0
17433,D030,68.7318166353921,0.0,76.5
17434,D030,40.813365284159794,0.0,73.5
17435,D030,10.303816434808766,0.0,69.0
17436,D030,10.195450480270868,0.0,69.0
17437,D030,43.15709314149511,0.0,69.5
17438,D030,42.30434255256462,0.0,69.0
17439,D030,61.144458954401074,1.0,70.0
17440,D030,57.5044838360144,0.0,70.0
17441,D030,64.89180364531558,0.0,56.0
17442,D030,48.733807217919214,1.0,55.5
17443,D030,43.87431653308215,1.0,53.0
17444,D030,46.96634534863806,0.0,49.5
17445,D030,49.53076034145254,0.0,49.5
17446,D030,41.51477925985042,0.0,50.0
17447,D030,23.82974700600269,0.0,48.5
17448,D030,14.497915930508594,0.0,54.5
17449,D030,25.340678927680727,1.0,60.5
17450,D030,18.538958859637486,0.0,65.0
17451,D030,14.82230157522596,1.0,65.5
17452,D030,29.012786285786643,1.0,65.5
17453,D030,26.440643363561804,0.0,66.5
17454,D030,14.575514087417734,1.0,73.5
17455,D030,4.825465061248653,1.0,76.0
17456,D030,14.644233476942132,0.0,76.0
17457,D030,14.722051882024017,0.0,77.0
17458,D030,75.06279105606151,0.0,76.5
17459,D030,43.71815185246625,0.0,77.0
17460,D030,17.87924386311708,0.0,77.0
17461,D030,7.205735498598936,0.0,70.0
17462,D030,4.260845157003656,1.0,68.0
17463,D030,10.955060840703375,1.0,71.0
17464,D030,11.269907734143636,0.0,73.5
17465,D030,13.738796975744044,0.0,73.5
17466,D030,54.85264262840616,0.0,74.0
17467,D030,43.75330906273859,0.0,74.0
17468,D030,28.428112708702958,0.0,74.5
17469,D030,15.30645838592418,0.0,74.5
17470,D030,54.59585465170184,0.0,74.5
17471,D030,53.1866940966094,1.0,74.5
17472,D030,44.111727547914995,1.0,74.5
17473,D030,56.871245616101504,1.0,74.5
17474,D030,71.46063335483572,0.0,74.5
17475,D030,58.50043504021417,0.0,74.5
17476,D030,10.49978960583067,0.0,74.5
17477,D030,21.36512599941317,1.0,74.5
17478,D030,36.36400417680952,0.0,74.5
17479,D030,46.36970778268231,0.0,74.5
17480,D030,24.522179066819263,0.0,74.5
17481,D030,44.69831212766703,0.0,74.5
17482,D030,41.10500744731857,0.0,74.5
17483,D030,23.928984965055403,0.0,74.5
17484,D030,16.68008949981786,0.0,74.5
17485,D030,29.074222153454066,0.0,74.5
17486,D030,34.59790651984943,0.0,73.5
17487,D030,37.81260714785249,0.0,74.0
17488,D030,52.65475384336086,0.0,76.5
17489,D030,55.66599832891209,1.0,97.0
17490,D030,99.72180989604098,0.0,89.5
17491,D030,79.52217815108659,0.0,89.5
17492,D030,49.51687487442598,0.0,83.5
17493,D030,15.700090111295363,0.0,65.0
17494,D030,72.54985040653418,0.0,60.0
17495,D030,65.23111167822557,0.0,54.5
17496,D030,60.092221409331444,0.0,57.5
17497,D030,71.65280072228363,1.0,48.5
17498,D030,62.257343259680034,0.0,47.5
17499,D030,74.39569739355441,0.0,47.5
17500,D030,93.34817475707261,0.0,49.5
17501,D030,120.71041101018494,0.0,53.5
17502,D030,110.93233522350961,0.0,54.0
17503,D030,114.2907566899377,1.0,54.0
17504,D030,125.1917884198892,0.0,54.0
17505,D030,120.99315734841666,0.0,54.0
17506,D030,127.55872928643419,0.0,54.0
17507,D030,125.2283599585556,0.0,54.0
17508,D030,118.20068642929108,1.0,54.0
17509,D030,19.34323262273542,0.0,54.0
17510,D030,5.468883970110643,0.0,54.0
17511,D030,16.557328003737954,0.0,54.0
17512,D030,5.251503766458638,0.0,54.0
17513,D030,33.399232958330195,0.0,46.0
17514,D030,74.05024796291389,0.0,47.0
17515,D030,66.23657960105542,0.0,48.0
17516,D030,49.13298814128927,0.0,49.0
17517,D030,57.70209103735686,0.0,49.0
17518,D030,69.78410345458308,0.0,49.0
17519,D030,54.5649079052846,0.0,49.0
17520,D030,56.50350568391134,1.0,49.0
17521,D030,52.843220086989795,1.0,50.0
17522,D030,48.317448325844566,0.0,50.0
17523,D030,44.78518643080782,1.0,50.0
17524,D030,39.08917798812146,1.0,50.5
17525,D030,35.490405393184346,0.0,54.5
17526,D030,24.749175736665027,1.0,58.0
17527,D030,18.849066713887144,0.0,58.0
17528,D030,15.697633057926721,0.0,58.0
17529,D030,15.040452493630038,0.0,58.0
17530,D030,8.936431769447577,0.0,58.0
17531,D030,11.177604979362496,1.0,58.0
17532,D030,19.415398853771197,1.0,58.0
17533,D030,38.90007639209175,0.0,59.5
17534,D030,11.515085217375574,0.0,62.0
17535,D030,8.388210875159984,0.0,62.0
17536,D030,6.888481379018282,0.0,61.5
17537,D030,8.9093156665819,0.0,61.5
17538,D030,18.990683006486545,0.0,62.0
17539,D030,30.45558735378858,0.0,62.5
17540,D030,17.085035516839973,0.0,63.5
17541,D030,35.1255524797554,0.0,63.5
17542,D030,48.99087867044839,0.0,63.0
17543,D030,43.265789025397396,0.0,62.0
17544,D030,55.43415487481958,0.0,65.0
17545,D030,54.17126390855626,0.0,65.0
17546,D030,55.386530564127106,1.0,65.0
17547,D030,61.45010075194854,1.0,70.0
17548,D030,63.98711378805242,0.0,70.5
17549,D030,50.964915536713775,1.0,70.5
17550,D030,72.10117506061594,1.0,71.5
17551,D030,76.42354700649813,0.0,68.0
17552,D030,71.08246210298631,0.0,67.0
17553,D030,49.22409528414602,0.0,67.5
17554,D030,51.49813362396635,0.0,67.5
17555,D030,37.16871096320556,0.0,67.5
17556,D030,43.021514741691405,1.0,67.5
17557,D030,37.81360344450706,1.0,67.5
17558,D030,10.71391373463549,0.0,67.5
17559,D030,7.6513751889780535,0.0,67.5
17560,D030,10.830455151421642,0.0,64.0
17561,D030,14.863523231916488,0.0,62.0
17562,D030,86.43195134792295,0.0,62.0
17563,D030,166.12365721420494,0.0,55.5
17564,D030,144.015559398583,0.0,48.5
17565,D030,150.03730219071957,0.0,46.0
17566,D030,152.32950626396666,0.0,45.5
17567,D030,132.77006216829034,0.0,52.0
17568,D030,119.00301426778488,0.0,56.5
17569,D030,81.51322926144488,0.0,56.5
17570,D030,59.49117924069597,0.0,56.5
17571,D030,50.77079450751398,0.0,57.5
17572,D030,63.04591474755361,0.0,57.5
17573,D030,62.21836322904178,0.0,57.5
17574,D030,21.141162220120897,0.0,57.5
17575,D030,22.68027638627419,0.0,58.0
17576,D030,45.30719122625014,0.0,58.0
17577,D030,34.912680560001576,0.0,58.0
17578,D030,30.585452267824344,0.0,58.0
17579,D030,17.100359642740088,0.0,58.0
17580,D030,14.329810855826612,0.0,58.0
17581,D030,26.965214380252856,0.0,58.5
17582,D030,43.10868172187563,0.0,59.0
17583,D030,39.284306713906574,0.0,59.0
17584,D030,9.093977487927276,0.0,59.0
17585,D030,44.613383676454816,0.0,59.0
17586,D030,85.13234069316145,0.0,61.0
17587,D030,101.34639351523742,0.0,61.0
17588,D030,181.14509609253363,0.0,62.0
17589,D030,123.58880431010958,0.0,62.0
17590,D030,54.09766979641456,0.0,62.0
17591,D030,52.39507007546828,0.0,62.0
17592,D030,51.610543231771636,0.0,62.0
17593,D030,43.023199826040944,0.0,62.0
17594,D030,31.73527310711218,0.0,62.0
17595,D030,15.031455856329943,0.0,62.0
17596,D030,33.98386351711082,0.0,62.0
17597,D030,18.685540609202135,0.0,62.0
17598,D030,15.901483173101571,1.0,59.5
17599,D030,19.357173344384123,1.0,55.0
17600,D030,21.274728417922077,0.0,46.5
17601,D030,12.891340905312079,0.0,43.0
17602,D030,21.229148748700606,0.0,41.5
17603,D030,26.451183390874952,0.0,33.0
17604,D030,14.370325900267215,0.0,28.0
17605,D030,32.68323865888136,0.0,26.5
17606,D030,37.262917692844795,1.0,27.0
17607,D030,13.516401359481065,1.0,38.5
17608,D030,17.77749002996425,0.0,41.5
17609,D030,19.234964247995045,0.0,41.0
17610,D030,19.653438246630554,1.0,41.5
17611,D030,21.710122909281832,0.0,41.5
17612,D030,18.435089915857972,1.0,42.0
17613,D030,18.14370396445539,0.0,45.0
17614,D030,17.274255271850002,0.0,47.5
17615,D030,14.666657322713643,0.0,48.0
17616,D030,24.696416587210294,0.0,49.0
17617,D030,25.488343736109453,1.0,51.0
17618,D030,28.27726642546636,1.0,52.0
17619,D030,21.647388828760242,1.0,53.0
17620,D030,27.758205014978515,1.0,53.0
17621,D030,28.850661598936355,1.0,61.5
17622,D030,37.200017697727276,0.0,62.0
17623,D030,24.55659478206348,0.0,62.0
17624,D030,28.75368139825268,0.0,62.0
17625,D030,19.92300462989608,0.0,62.0
17626,D030,20.730724707808154,0.0,62.0
17627,D030,21.095932761175924,0.0,67.0
17628,D030,28.528503285286106,0.0,68.5
17629,D030,22.199509024916104,0.0,69.0
17630,D030,24.63016387114954,0.0,69.0
17631,D030,19.265773146169593,0.0,69.0
17632,D030,32.02375593764293,0.0,69.0
17633,D030,28.308863402731355,0.0,69.0
17634,D030,18.042000845504624,0.0,65.5
17635,D030,33.530579732610974,0.0,58.5
17636,D030,32.53536933125121,0.0,50.5
17637,D030,36.821127789533485,0.0,47.5
17638,D030,35.80562818835557,0.0,44.0
17639,D030,33.092302036417166,0.0,40.5
17640,D030,43.73902844498126,0.0,40.0
17641,D030,7.774917884347882,0.0,43.0
17642,D030,4.158000237941048,0.0,44.0
17643,D030,22.456202690333637,0.0,43.5
17644,D030,7.4929944765218925,0.0,40.5
17645,D030,5.946065933988257,1.0,40.0
17646,D030,3.6181857504460586,1.0,40.0
17647,D030,5.806416637925625,1.0,40.0
17648,D030,17.532396965556654,1.0,40.0
17649,D030,53.7404107173248,0.0,41.0
17650,D030,24.59912994644946,0.0,41.0
17651,D030,22.7394593452314,0.0,41.0
17652,D030,9.127414376759882,0.0,41.5
17653,D030,16.420476246569685,0.0,41.5
17654,D030,21.49544875727104,0.0,41.5
17655,D030,15.822634729494357,0.0,41.5
17656,D030,19.02322711701453,0.0,45.5
17657,D030,17.097625205893742,0.0,59.0
17658,D030,2.519096184057063,0.0,60.0
17659,D030,5.060008491714063,0.0,61.0
17660,D030,10.555192931418098,0.0,61.0
17661,D030,6.145847119184834,0.0,56.5
17662,D030,7.851356185048074,0.0,57.0
17663,D030,6.00818069996908,0.0,59.0
17664,D030,25.873566771323112,0.0,59.0
17665,D030,32.96766328825367,0.0,59.0
17666,D030,52.1580507036071,1.0,60.0
17667,D030,60.57261580449769,1.0,60.5
17668,D030,69.13942268957858,1.0,60.5
17669,D030,76.18785222460816,1.0,62.0
17670,D030,59.12843411483115,1.0,63.5
17671,D030,72.24618127574423,1.0,63.0
17672,D030,63.260816044883406,1.0,63.0
17673,D030,64.09781708579669,1.0,64.5
17674,D030,89.7268096011773,0.0,64.5
17675,D030,85.70593962779854,1.0,65.0
17676,D030,85.94553575396846,1.0,65.5
17677,D030,68.31376323337558,0.0,67.0
17678,D030,64.6983758419498,0.0,67.0
17679,D030,73.44624099018525,0.0,67.0
17680,D030,86.32863826295895,1.0,67.5
17681,D030,20.133675700217097,1.0,68.0
17682,D030,25.7684807849634,0.0,70.0
17683,D030,61.63107761853877,0.0,70.0
17684,D030,56.704454676894166,0.0,70.0
17685,D030,52.70282837395294,0.0,72.5
17686,D030,45.05650008411498,0.0,74.0
17687,D030,18.347530443880466,0.0,74.0
17688,D030,33.34134325859066,1.0,74.0
17689,D030,22.96978775673726,0.0,74.0
17690,D030,31.62648859157191,0.0,74.0
17691,D030,27.74641789182116,0.0,74.0
17692,D030,19.567837787624082,0.0,74.0
17693,D030,99.99577947193973,0.0,75.5
17694,D030,32.789581988046926,0.0,75.5
17695,D030,82.65344315170705,0.0,75.5
17696,D030,45.186103251063756,1.0,75.5
17697,D030,57.07867728806246,0.0,75.5
17698,D030,50.40610790378761,0.0,75.5
17699,D030,88.32832835152593,0.0,75.5
17700,D030,44.83558136631063,1.0,75.5
17701,D030,54.41648650324752,1.0,70.5
17702,D030,56.51723641737684,1.0,70.5
17703,D030,68.65247763843334,1.0,70.5
17704,D030,83.16249093372635,0.0,70.5
17705,D030,19.323869798840466,0.0,70.5
17706,D030,3.2299721385533946,0.0,72.0
17707,D030,15.876332017310943,0.0,73.0
17708,D030,4.464116280198388,0.0,73.0
17709,D030,5.830471049488126,0.0,73.0
17710,D030,4.207035828438353,0.0,74.0
17711,D030,4.303035717536208,0.0,75.0
17712,D030,4.535571113861151,0.0,74.5
17713,D030,10.558775982566353,0.0,76.0
17714,D030,13.031163716106153,0.0,76.5
17715,D030,69.87924646283756,0.0,76.5
17716,D030,54.9350180107511,0.0,76.5
17717,D030,30.991686855295324,0.0,76.5
17718,D030,26.88672616296553,0.0,73.0
17719,D030,6.787909795023406,0.0,73.0
17720,D030,8.393610749957858,1.0,73.0
17721,D030,2.824356595432805,0.0,72.5
17722,D030,4.042686026039096,0.0,70.5
17723,D030,4.058073018930942,0.0,70.5
17724,D030,3.004208691060935,0.0,69.0
17725,D030,6.527235167033,0.0,69.0
17726,D030,6.609194010690764,0.0,69.5
17727,D030,37.66948416939322,0.0,69.5
17728,D030,12.397164743371553,0.0,70.0
17729,D030,7.0757363764215615,0.0,70.5
17730,D030,32.17810894820116,0.0,70.5
17731,D030,45.61961576371625,0.0,70.5
17732,D030,10.194578620022467,0.0,65.5
17733,D030,31.387308786831177,0.0,60.5
17734,D030,20.817981644907718,0.0,54.0
17735,D030,20.442173093813295,0.0,53.0
17736,D030,53.518420493731355,0.0,51.0
17737,D030,32.72426777837028,0.0,51.5
17738,D030,36.093720344363525,1.0,52.0
17739,D030,35.65423774483576,0.0,52.5
17740,D030,17.31434580132698,1.0,52.5
17741,D030,12.102944126068262,1.0,52.5
17742,D030,10.582861584499021,0.0,52.5
17743,D030,8.996836104846526,0.0,52.5
17744,D030,14.933258073927579,0.0,53.0
17745,D030,20.746207990724294,0.0,52.0
17746,D030,44.816689653969455,0.0,46.5
17747,D030,46.47111275028929,0.0,39.5
17748,D030,52.02351686572712,0.0,37.0
17749,D030,38.39120913131429,1.0,40.0
17750,D030,54.332774047632114,1.0,41.0
17751,D030,54.469808461247965,0.0,41.0
17752,D030,28.311718979495872,0.0,41.0
17753,D030,14.902642142791667,0.0,41.0
17754,D030,55.18262054298098,0.0,39.0
17755,D030,79.61002664882929,0.0,39.0
17756,D030,85.96456964766952,0.0,39.0
17757,D030,79.70789281188704,0.0,38.0
17758,D030,43.35445819551887,0.0,33.0
17759,D030,4.127395695015247,0.0,33.5
17760,D030,18.962928162647746,0.0,39.5
17761,D030,18.77590482877883,0.0,39.5
17762,D030,11.172527507209795,0.0,39.5
17763,D030,3.517852588585905,0.0,39.5
17764,D030,3.9959281409707748,0.0,39.5
17765,D030,4.300532293389592,0.0,40.0
17766,D030,17.531595401450364,0.0,40.0
17767,D030,47.443883534970134,0.0,40.0
17768,D030,55.14228081331963,0.0,40.0
17769,D030,16.961718443333233,0.0,40.0
17770,D030,45.07129858027468,0.0,40.0
17771,D030,31.16444001273341,0.0,46.0
17772,D030,10.006644678118501,0.0,48.0
17773,D030,18.273498211210374,1.0,58.0
17774,D030,4.475049346334742,0.0,62.5
17775,D030,40.889015059913206,0.0,66.5
17776,D030,30.65010659080398,0.0,68.0
17777,D030,9.177161765507483,0.0,70.0
17778,D030,6.205764838278648,0.0,71.0
17779,D030,14.410489010948979,0.0,73.0
17780,D030,31.575702658241426,0.0,73.5
17781,D030,20.935767402862375,0.0,73.5
17782,D030,48.664345253669424,0.0,73.5
17783,D030,80.12230127724386,0.0,73.5
17784,D030,79.97729394263276,0.0,73.5
17785,D030,66.63146803734797,0.0,73.5
17786,D030,75.90497586032396,1.0,73.5
17787,D030,71.4774036957341,1.0,73.5
17788,D030,73.2947408402105,1.0,73.5
17789,D030,16.52719852232839,0.0,73.5
17790,D030,7.906345777106863,0.0,73.5
17791,D030,24.859020448027543,0.0,73.5
17792,D030,26.5107846841276,0.0,73.5
17793,D030,41.168937309918014,0.0,73.0
17794,D030,26.408171719193348,0.0,73.5
17795,D030,59.42079452640215,0.0,74.0
17796,D030,25.222716394741894,1.0,74.0
17797,D030,54.41400375141761,1.0,74.0
17798,D030,36.7803995312302,0.0,74.0
17799,D030,56.85906777582721,0.0,74.5
17800,D030,46.85925766031689,0.0,74.5
17801,D030,7.1613049869328425,0.0,74.5
17802,D030,7.996927793415214,0.0,74.5
17803,D030,8.242098817501208,0.0,74.5
17804,D030,6.962473618727072,0.0,75.0
17805,D030,15.589324594649156,0.0,75.0
17806,D030,24.26851301658108,0.0,75.5
17807,D030,56.211895385901265,1.0,77.0
17808,D030,82.36536748741976,1.0,77.0
17809,D030,101.6403695791564,1.0,77.0
17810,D030,125.53747687658583,1.0,77.0
17811,D030,149.32191367098284,0.0,77.0
17812,D030,90.26960941512054,1.0,77.0
17813,D030,98.7823358910503,1.0,77.0
17814,D030,135.2432621388503,0.0,77.0
17815,D030,134.64957289112337,0.0,78.0
17816,D030,112.6500064098665,1.0,80.0
17817,D030,98.95274774859173,1.0,80.5
17818,D030,99.00070971757111,0.0,83.5
17819,D030,108.0604990224503,0.0,84.0
17820,D030,90.27610400434352,0.0,84.0
17821,D030,53.85139350598316,0.0,84.5
17822,D030,46.16050072878451,1.0,84.5
17823,D030,57.73615019703526,0.0,84.5
17824,D030,79.32160156217026,0.0,81.0
17825,D030,73.11754548306871,0.0,81.5
17826,D030,68.45086928616752,0.0,83.0
17827,D030,55.352469886053434,0.0,84.0
17828,D030,42.64152011798725,0.0,84.5
17829,D030,71.5064706270848,0.0,87.0
17830,D030,57.378636700989084,0.0,87.0
17831,D030,55.61400080774311,0.0,82.0
17832,D030,48.626513414880975,0.0,80.0
17833,D030,55.14423493929898,0.0,80.0
17834,D030,73.29502601277048,0.0,80.0
17835,D030,76.97592812522186,0.0,80.0
17836,D030,73.27460274808297,1.0,80.0
17837,D030,72.72209618447152,1.0,80.0
17838,D030,77.85515118366115,1.0,80.0
17839,D030,70.86335987440398,0.0,80.0
17840,D030,62.23566154836193,0.0,80.0
17841,D030,48.20492558134751,0.0,80.0
17842,D030,41.665546982163185,0.0,80.0
17843,D030,34.36934029302328,0.0,80.0
17844,D030,9.424228096527154,0.0,80.5
17845,D030,23.694265468857,0.0,80.5
17846,D030,58.471961366353,0.0,80.5
17847,D030,58.24296793084683,0.0,80.5
17848,D030,52.90126293263511,0.0,80.5
17849,D030,54.22138876798647,1.0,80.5
17850,D030,58.26956807969135,0.0,80.5
17851,D030,15.240049399142553,1.0,80.5
17852,D030,54.020005967867434,1.0,80.5
17853,D030,78.27092462307988,0.0,80.5
17854,D030,27.644708383283692,0.0,80.5
17855,D030,8.351278745732795,0.0,80.5
17856,D030,24.271001511350914,0.0,80.5
17857,D030,44.84534462331432,0.0,80.5
17858,D030,21.712671302993577,0.0,80.5
17859,D030,19.85100367562531,0.0,80.5
17860,D030,9.137526270563523,0.0,80.0
17861,D030,5.24499681972663,0.0,73.0
17862,D030,35.75763039251772,0.0,73.5
17863,D030,75.00912136303475,0.0,69.0
17864,D030,38.23805854097127,1.0,66.5
17865,D030,8.48090034015664,0.0,64.0
17866,D030,7.94680019044743,0.0,64.0
17867,D030,4.316230378549657,0.0,64.0
