,dyad,subject,ind_ec
38696,D033,IRF6,1.0
38697,D033,IRF6,1.0
38698,D033,IRF6,1.0
38699,D033,IRF6,1.0
38700,D033,IRF6,0.0
38701,D033,IRF6,1.0
38702,D033,IRF6,0.0
38703,D033,IRF6,0.0
38704,D033,IRF6,1.0
38705,D033,IRF6,1.0
38706,D033,IRF6,1.0
38707,D033,IRF6,1.0
38708,D033,IRF6,0.0
38709,D033,IRF6,1.0
38710,D033,IRF6,1.0
38711,D033,IRF6,0.0
38712,D033,IRF6,1.0
38713,D033,IRF6,1.0
38714,D033,IRF6,1.0
38715,D033,IRF6,1.0
38716,D033,IRF6,1.0
38717,D033,IRF6,0.0
38718,D033,IRF6,1.0
38719,D033,IRF6,1.0
38720,D033,IRF6,0.0
38721,D033,IRF6,1.0
38722,D033,IRF6,1.0
38723,D033,IRF6,1.0
38724,D033,IRF6,1.0
38725,D033,IRF6,1.0
38726,D033,IRF6,1.0
38727,D033,IRF6,1.0
38728,D033,IRF6,0.0
38729,D033,IRF6,1.0
38730,D033,IRF6,1.0
38731,D033,IRF6,1.0
38732,D033,IRF6,1.0
38733,D033,IRF6,1.0
38734,D033,IRF6,1.0
38735,D033,IRF6,1.0
38736,D033,IRF6,1.0
38737,D033,IRF6,1.0
38738,D033,IRF6,1.0
38739,D033,IRF6,0.0
38740,D033,IRF6,1.0
38741,D033,IRF6,1.0
38742,D033,IRF6,1.0
38743,D033,IRF6,1.0
38744,D033,IRF6,1.0
38745,D033,IRF6,1.0
38746,D033,IRF6,1.0
38747,D033,IRF6,1.0
38748,D033,IRF6,1.0
38749,D033,IRF6,1.0
38750,D033,IRF6,1.0
38751,D033,IRF6,1.0
38752,D033,IRF6,1.0
38753,D033,IRF6,1.0
38754,D033,IRF6,1.0
38755,D033,IRF6,0.0
38756,D033,IRF6,1.0
38757,D033,IRF6,1.0
38758,D033,IRF6,1.0
38759,D033,IRF6,1.0
38760,D033,IRF6,1.0
38761,D033,IRF6,0.0
38762,D033,IRF6,1.0
38763,D033,IRF6,1.0
38764,D033,IRF6,1.0
38765,D033,IRF6,1.0
38766,D033,IRF6,1.0
38767,D033,IRF6,1.0
38768,D033,IRF6,1.0
38769,D033,IRF6,1.0
38770,D033,IRF6,1.0
38771,D033,IRF6,1.0
38772,D033,IRF6,0.0
38773,D033,IRF6,1.0
38774,D033,IRF6,1.0
38775,D033,IRF6,1.0
38776,D033,IRF6,1.0
38777,D033,IRF6,1.0
38778,D033,IRF6,1.0
38779,D033,IRF6,1.0
38780,D033,IRF6,1.0
38781,D033,IRF6,1.0
38782,D033,IRF6,1.0
38783,D033,IRF6,1.0
38784,D033,IRF6,1.0
38785,D033,IRF6,1.0
38786,D033,IRF6,1.0
38787,D033,IRF6,1.0
38788,D033,IRF6,1.0
38789,D033,IRF6,1.0
38790,D033,IRF6,1.0
38791,D033,IRF6,1.0
38792,D033,IRF6,1.0
38793,D033,IRF6,0.0
38794,D033,IRF6,0.0
38795,D033,IRF6,0.0
38796,D033,IRF6,1.0
38797,D033,IRF6,0.0
38798,D033,IRF6,0.0
38799,D033,IRF6,1.0
38800,D033,IRF6,1.0
38801,D033,IRF6,0.0
38802,D033,IRF6,0.0
38803,D033,IRF6,0.0
38804,D033,IRF6,0.0
38805,D033,IRF6,1.0
38806,D033,IRF6,1.0
38807,D033,IRF6,0.0
38808,D033,IRF6,1.0
38809,D033,IRF6,0.0
38810,D033,IRF6,1.0
38811,D033,IRF6,1.0
38812,D033,IRF6,1.0
38813,D033,IRF6,1.0
38814,D033,IRF6,1.0
38815,D033,IRF6,1.0
38816,D033,IRF6,1.0
38817,D033,IRF6,1.0
38818,D033,IRF6,1.0
38819,D033,IRF6,1.0
38820,D033,IRF6,1.0
38821,D033,IRF6,1.0
38822,D033,IRF6,1.0
38823,D033,IRF6,1.0
38824,D033,IRF6,1.0
38825,D033,IRF6,1.0
38826,D033,IRF6,1.0
38827,D033,IRF6,1.0
38828,D033,IRF6,1.0
38829,D033,IRF6,0.0
38830,D033,IRF6,0.0
38831,D033,IRF6,0.0
38832,D033,IRF6,1.0
38833,D033,IRF6,1.0
38834,D033,IRF6,1.0
38835,D033,IRF6,1.0
38836,D033,IRF6,0.0
38837,D033,IRF6,1.0
38838,D033,IRF6,1.0
38839,D033,IRF6,1.0
38840,D033,IRF6,0.0
38841,D033,IRF6,0.0
38842,D033,IRF6,1.0
38843,D033,IRF6,1.0
38844,D033,IRF6,0.0
38845,D033,IRF6,1.0
38846,D033,IRF6,1.0
38847,D033,IRF6,1.0
38848,D033,IRF6,1.0
38849,D033,IRF6,1.0
38850,D033,IRF6,0.0
38851,D033,IRF6,0.0
38852,D033,IRF6,0.0
38853,D033,IRF6,0.0
38854,D033,IRF6,1.0
38855,D033,IRF6,1.0
38856,D033,IRF6,1.0
38857,D033,IRF6,1.0
38858,D033,IRF6,0.0
38859,D033,IRF6,1.0
38860,D033,IRF6,1.0
38861,D033,IRF6,1.0
38862,D033,IRF6,1.0
38863,D033,IRF6,0.0
38864,D033,IRF6,0.0
38865,D033,IRF6,0.0
38866,D033,IRF6,0.0
38867,D033,IRF6,0.0
38868,D033,IRF6,1.0
38869,D033,IRF6,0.0
38870,D033,IRF6,1.0
38871,D033,IRF6,1.0
38872,D033,IRF6,0.0
38873,D033,IRF6,1.0
38874,D033,IRF6,1.0
38875,D033,IRF6,1.0
38876,D033,IRF6,1.0
38877,D033,IRF6,1.0
38878,D033,IRF6,0.0
38879,D033,IRF6,1.0
38880,D033,IRF6,1.0
38881,D033,IRF6,1.0
38882,D033,IRF6,1.0
38883,D033,IRF6,1.0
38884,D033,IRF6,1.0
38885,D033,IRF6,0.0
38886,D033,IRF6,0.0
38887,D033,IRF6,1.0
38888,D033,IRF6,0.0
38889,D033,IRF6,1.0
38890,D033,IRF6,1.0
38891,D033,IRF6,0.0
38892,D033,IRF6,1.0
38893,D033,IRF6,1.0
38894,D033,IRF6,1.0
38895,D033,IRF6,1.0
38896,D033,IRF6,1.0
38897,D033,IRF6,0.0
38898,D033,IRF6,0.0
38899,D033,IRF6,1.0
38900,D033,IRF6,0.0
38901,D033,IRF6,0.0
38902,D033,IRF6,0.0
38903,D033,IRF6,0.0
38904,D033,IRF6,1.0
38905,D033,IRF6,1.0
38906,D033,IRF6,1.0
38907,D033,IRF6,0.0
38908,D033,IRF6,1.0
38909,D033,IRF6,1.0
38910,D033,IRF6,1.0
38911,D033,IRF6,1.0
38912,D033,IRF6,1.0
38913,D033,IRF6,1.0
38914,D033,IRF6,1.0
38915,D033,IRF6,0.0
38916,D033,IRF6,1.0
38917,D033,IRF6,1.0
38918,D033,IRF6,1.0
38919,D033,IRF6,1.0
38920,D033,IRF6,0.0
38921,D033,IRF6,1.0
38922,D033,IRF6,1.0
38923,D033,IRF6,1.0
38924,D033,IRF6,1.0
38925,D033,IRF6,1.0
38926,D033,IRF6,1.0
38927,D033,IRF6,1.0
38928,D033,IRF6,1.0
38929,D033,IRF6,1.0
38930,D033,IRF6,1.0
38931,D033,IRF6,1.0
38932,D033,IRF6,1.0
38933,D033,IRF6,1.0
38934,D033,IRF6,1.0
38935,D033,IRF6,1.0
38936,D033,IRF6,1.0
38937,D033,IRF6,1.0
38938,D033,IRF6,1.0
38939,D033,IRF6,1.0
38940,D033,IRF6,1.0
38941,D033,IRF6,1.0
38942,D033,IRF6,1.0
38943,D033,IRF6,1.0
38944,D033,IRF6,1.0
38945,D033,IRF6,1.0
38946,D033,IRF6,0.0
38947,D033,IRF6,1.0
38948,D033,IRF6,1.0
38949,D033,IRF6,1.0
38950,D033,IRF6,1.0
38951,D033,IRF6,1.0
38952,D033,IRF6,1.0
38953,D033,IRF6,1.0
38954,D033,IRF6,1.0
38955,D033,IRF6,1.0
38956,D033,IRF6,1.0
38957,D033,IRF6,1.0
38958,D033,IRF6,1.0
38959,D033,IRF6,1.0
38960,D033,IRF6,1.0
38961,D033,IRF6,1.0
38962,D033,IRF6,1.0
38963,D033,IRF6,1.0
38964,D033,IRF6,0.0
38965,D033,IRF6,0.0
38966,D033,IRF6,1.0
38967,D033,IRF6,0.0
38968,D033,IRF6,1.0
38969,D033,IRF6,1.0
38970,D033,IRF6,0.0
38971,D033,IRF6,0.0
38972,D033,IRF6,1.0
38973,D033,IRF6,1.0
38974,D033,IRF6,1.0
38975,D033,IRF6,1.0
38976,D033,IRF6,1.0
38977,D033,IRF6,1.0
38978,D033,IRF6,1.0
38979,D033,IRF6,1.0
38980,D033,IRF6,1.0
38981,D033,IRF6,1.0
38982,D033,IRF6,1.0
38983,D033,IRF6,0.0
38984,D033,IRF6,0.0
38985,D033,IRF6,1.0
38986,D033,IRF6,1.0
38987,D033,IRF6,1.0
38988,D033,IRF6,1.0
38989,D033,IRF6,0.0
38990,D033,IRF6,1.0
38991,D033,IRF6,1.0
38992,D033,IRF6,1.0
38993,D033,IRF6,1.0
38994,D033,IRF6,0.0
38995,D033,IRF6,1.0
38996,D033,IRF6,0.0
38997,D033,IRF6,0.0
38998,D033,IRF6,0.0
38999,D033,IRF6,0.0
39000,D033,IRF6,0.0
39001,D033,IRF6,1.0
39002,D033,IRF6,0.0
39003,D033,IRF6,1.0
39004,D033,IRF6,0.0
39005,D033,IRF6,0.0
39006,D033,IRF6,1.0
39007,D033,IRF6,1.0
39008,D033,IRF6,0.0
39009,D033,IRF6,1.0
39010,D033,IRF6,1.0
39011,D033,IRF6,1.0
39012,D033,IRF6,1.0
39013,D033,IRF6,0.0
39014,D033,IRF6,1.0
39015,D033,IRF6,1.0
39016,D033,IRF6,1.0
39017,D033,IRF6,0.0
39018,D033,IRF6,1.0
39019,D033,IRF6,0.0
39020,D033,IRF6,1.0
39021,D033,IRF6,1.0
39022,D033,IRF6,1.0
39023,D033,IRF6,1.0
39024,D033,IRF6,1.0
39025,D033,IRF6,1.0
39026,D033,IRF6,1.0
39027,D033,IRF6,1.0
39028,D033,IRF6,0.0
39029,D033,IRF6,0.0
39030,D033,IRF6,1.0
39031,D033,IRF6,1.0
39032,D033,IRF6,1.0
39033,D033,IRF6,1.0
39034,D033,IRF6,0.0
39035,D033,IRF6,0.0
39036,D033,IRF6,1.0
39037,D033,IRF6,1.0
39038,D033,IRF6,0.0
39039,D033,IRF6,1.0
39040,D033,IRF6,0.0
39041,D033,IRF6,0.0
39042,D033,IRF6,0.0
39043,D033,IRF6,1.0
39044,D033,IRF6,1.0
39045,D033,IRF6,0.0
39046,D033,IRF6,1.0
39047,D033,IRF6,1.0
39048,D033,IRF6,0.0
39049,D033,IRF6,1.0
39050,D033,IRF6,0.0
39051,D033,IRF6,1.0
39052,D033,IRF6,1.0
39053,D033,IRF6,1.0
39054,D033,IRF6,1.0
39055,D033,IRF6,1.0
39056,D033,IRF6,1.0
39057,D033,IRF6,1.0
39058,D033,IRF6,1.0
39059,D033,IRF6,1.0
39060,D033,IRF6,0.0
39061,D033,IRF6,1.0
39062,D033,IRF6,1.0
39063,D033,IRF6,1.0
39064,D033,IRF6,1.0
39065,D033,IRF6,1.0
39066,D033,IRF6,0.0
39067,D033,IRF6,1.0
39068,D033,IRF6,1.0
39069,D033,IRF6,1.0
39070,D033,IRF6,1.0
39071,D033,IRF6,0.0
39072,D033,IRF6,0.0
39073,D033,IRF6,1.0
39074,D033,IRF6,1.0
39075,D033,IRF6,1.0
39076,D033,IRF6,0.0
39077,D033,IRF6,0.0
39078,D033,IRF6,1.0
39079,D033,IRF6,1.0
39080,D033,IRF6,1.0
39081,D033,IRF6,1.0
39082,D033,IRF6,1.0
39083,D033,IRF6,1.0
39084,D033,IRF6,0.0
39085,D033,IRF6,0.0
39086,D033,IRF6,1.0
39087,D033,IRF6,1.0
39088,D033,IRF6,1.0
39089,D033,IRF6,1.0
39090,D033,IRF6,1.0
39091,D033,IRF6,1.0
39092,D033,IRF6,1.0
39093,D033,IRF6,1.0
39094,D033,IRF6,1.0
39095,D033,IRF6,0.0
39096,D033,IRF6,0.0
39097,D033,IRF6,1.0
39098,D033,IRF6,1.0
39099,D033,IRF6,0.0
39100,D033,IRF6,1.0
39101,D033,IRF6,0.0
39102,D033,IRF6,0.0
39103,D033,IRF6,0.0
39104,D033,IRF6,0.0
39105,D033,IRF6,1.0
39106,D033,IRF6,1.0
39107,D033,IRF6,0.0
39108,D033,IRF6,0.0
39109,D033,IRF6,0.0
39110,D033,IRF6,0.0
39111,D033,IRF6,1.0
39112,D033,IRF6,1.0
39113,D033,IRF6,0.0
39114,D033,IRF6,0.0
39115,D033,IRF6,1.0
39116,D033,IRF6,0.0
39117,D033,IRF6,1.0
39118,D033,IRF6,1.0
39119,D033,IRF6,0.0
39120,D033,IRF6,0.0
39121,D033,IRF6,0.0
39122,D033,IRF6,0.0
39123,D033,IRF6,0.0
39124,D033,IRF6,1.0
39125,D033,IRF6,1.0
39126,D033,IRF6,1.0
39127,D033,IRF6,1.0
39128,D033,IRF6,1.0
39129,D033,IRF6,0.0
39130,D033,IRF6,1.0
39131,D033,IRF6,1.0
39132,D033,IRF6,1.0
39133,D033,IRF6,0.0
39134,D033,IRF6,1.0
39135,D033,IRF6,1.0
39136,D033,IRF6,0.0
39137,D033,IRF6,1.0
39138,D033,IRF6,1.0
39139,D033,IRF6,1.0
39140,D033,IRF6,0.0
39141,D033,IRF6,0.0
39142,D033,IRF6,0.0
39143,D033,IRF6,1.0
39144,D033,IRF6,0.0
39145,D033,IRF6,0.0
39146,D033,IRF6,1.0
39147,D033,IRF6,1.0
39148,D033,IRF6,0.0
39149,D033,IRF6,1.0
39150,D033,IRF6,0.0
39151,D033,IRF6,1.0
39152,D033,IRF6,1.0
39153,D033,IRF6,1.0
39154,D033,IRF6,1.0
39155,D033,IRF6,1.0
39156,D033,IRF6,1.0
39157,D033,IRF6,0.0
39158,D033,IRF6,0.0
39159,D033,IRF6,0.0
39160,D033,IRF6,1.0
39161,D033,IRF6,1.0
39162,D033,IRF6,1.0
39163,D033,IRF6,1.0
39164,D033,IRF6,1.0
39165,D033,IRF6,1.0
39166,D033,IRF6,1.0
39167,D033,IRF6,1.0
39168,D033,IRF6,1.0
39169,D033,IRF6,1.0
39170,D033,IRF6,1.0
39171,D033,IRF6,1.0
39172,D033,IRF6,0.0
39173,D033,IRF6,1.0
39174,D033,IRF6,1.0
39175,D033,IRF6,1.0
39176,D033,IRF6,1.0
39177,D033,IRF6,1.0
39178,D033,IRF6,0.0
39179,D033,IRF6,1.0
39180,D033,IRF6,1.0
39181,D033,IRF6,1.0
39182,D033,IRF6,1.0
39183,D033,IRF6,1.0
39184,D033,IRF6,0.0
39185,D033,IRF6,1.0
39186,D033,IRF6,0.0
39187,D033,IRF6,1.0
39188,D033,IRF6,1.0
39189,D033,IRF6,1.0
39190,D033,IRF6,1.0
39191,D033,IRF6,1.0
39192,D033,IRF6,1.0
39193,D033,IRF6,0.0
39194,D033,IRF6,1.0
39195,D033,IRF6,1.0
39196,D033,IRF6,1.0
39197,D033,IRF6,1.0
39198,D033,IRF6,1.0
39199,D033,IRF6,0.0
39200,D033,IRF6,1.0
39201,D033,IRF6,1.0
39202,D033,IRF6,1.0
39203,D033,IRF6,1.0
39204,D033,IRF6,1.0
39205,D033,IRF6,1.0
39206,D033,IRF6,0.0
39207,D033,IRF6,1.0
39208,D033,IRF6,1.0
39209,D033,IRF6,1.0
39210,D033,IRF6,0.0
39211,D033,IRF6,1.0
39212,D033,IRF6,1.0
39213,D033,IRF6,1.0
39214,D033,IRF6,1.0
39215,D033,IRF6,1.0
39216,D033,IRF6,1.0
39217,D033,IRF6,1.0
39218,D033,IRF6,0.0
39219,D033,IRF6,0.0
39220,D033,IRF6,0.0
39221,D033,IRF6,1.0
39222,D033,IRF6,1.0
39223,D033,IRF6,1.0
39224,D033,IRF6,1.0
39225,D033,IRF6,0.0
39226,D033,IRF6,1.0
39227,D033,IRF6,1.0
39228,D033,IRF6,0.0
39229,D033,IRF6,1.0
39230,D033,IRF6,0.0
39231,D033,IRF6,0.0
39232,D033,IRF6,1.0
39233,D033,IRF6,1.0
39234,D033,IRF6,1.0
39235,D033,IRF6,1.0
39236,D033,IRF6,0.0
39237,D033,IRF6,0.0
39238,D033,IRF6,1.0
39239,D033,IRF6,1.0
39240,D033,IRF6,1.0
39241,D033,IRF6,0.0
39242,D033,IRF6,1.0
39243,D033,IRF6,1.0
39244,D033,IRF6,0.0
39245,D033,IRF6,0.0
39246,D033,IRF6,1.0
39247,D033,IRF6,1.0
39248,D033,IRF6,1.0
39249,D033,IRF6,0.0
39250,D033,IRF6,1.0
39251,D033,IRF6,1.0
39252,D033,IRF6,0.0
39253,D033,IRF6,0.0
39254,D033,IRF6,0.0
39255,D033,IRF6,0.0
39256,D033,IRF6,0.0
39257,D033,IRF6,1.0
39258,D033,IRF6,1.0
39259,D033,IRF6,1.0
39260,D033,IRF6,0.0
39261,D033,IRF6,1.0
39262,D033,IRF6,0.0
39263,D033,IRF6,0.0
39264,D033,IRF6,0.0
39265,D033,IRF6,1.0
39266,D033,IRF6,1.0
39267,D033,IRF6,0.0
39268,D033,IRF6,0.0
39269,D033,IRF6,1.0
39270,D033,IRF6,1.0
39271,D033,IRF6,1.0
39272,D033,IRF6,1.0
39273,D033,IRF6,1.0
39274,D033,IRF6,1.0
39275,D033,IRF6,1.0
39276,D033,IRF6,0.0
39277,D033,IRF6,1.0
39278,D033,IRF6,1.0
39279,D033,IRF6,1.0
39280,D033,IRF6,1.0
39281,D033,IRF6,1.0
39282,D033,IRF6,0.0
39283,D033,IRF6,1.0
39284,D033,IRF6,0.0
39285,D033,IRF6,0.0
39286,D033,IRF6,1.0
39287,D033,IRF6,1.0
39288,D033,IRF6,0.0
39289,D033,IRF6,1.0
39290,D033,IRF6,1.0
39291,D033,IRF6,1.0
39292,D033,IRF6,0.0
39293,D033,IRF6,1.0
39294,D033,IRF6,1.0
39295,D033,IRF6,0.0
39296,D033,IRF6,0.0
39297,D033,IRF6,0.0
39298,D033,IRF6,0.0
39299,D033,IRF6,0.0
39300,D033,IRF6,0.0
39301,D033,IRF6,0.0
39302,D033,IRF6,1.0
39303,D033,IRF6,1.0
39304,D033,IRF6,1.0
39305,D033,IRF6,0.0
39306,D033,IRF6,1.0
39307,D033,IRF6,0.0
39308,D033,IRF6,1.0
39309,D033,IRF6,1.0
39310,D033,IRF6,1.0
39311,D033,IRF6,1.0
39312,D033,IRF6,0.0
39313,D033,IRF6,0.0
39314,D033,IRF6,1.0
39315,D033,IRF6,0.0
39316,D033,IRF6,1.0
39317,D033,IRF6,1.0
39318,D033,IRF6,1.0
39319,D033,IRF6,1.0
39320,D033,IRF6,1.0
39321,D033,IRF6,0.0
39322,D033,IRF6,1.0
39323,D033,IRF6,1.0
39324,D033,IRF6,1.0
39325,D033,IRF6,0.0
39326,D033,IRF6,1.0
39327,D033,IRF6,1.0
39328,D033,IRF6,0.0
39329,D033,IRF6,1.0
39330,D033,IRF6,1.0
39331,D033,IRF6,1.0
39332,D033,IRF6,0.0
39333,D033,IRF6,1.0
39334,D033,IRF6,1.0
39335,D033,IRF6,1.0
39336,D033,IRF6,1.0
39337,D033,IRF6,1.0
39338,D033,IRF6,1.0
39339,D033,IRF6,1.0
39340,D033,IRF6,1.0
39341,D033,IRF6,1.0
39342,D033,IRF6,1.0
39343,D033,IRF6,1.0
39344,D033,IRF6,1.0
39345,D033,IRF6,1.0
39346,D033,IRF6,1.0
39347,D033,IRF6,0.0
39348,D033,IRF6,0.0
39349,D033,IRF6,1.0
39350,D033,IRF6,1.0
39351,D033,IRF6,1.0
39352,D033,IRF6,0.0
39353,D033,IRF6,1.0
39354,D033,IRF6,0.0
39355,D033,IRF6,0.0
39356,D033,IRF6,1.0
39357,D033,IRF6,1.0
39358,D033,IRF6,0.0
39359,D033,IRF6,0.0
39360,D033,IRF6,1.0
39361,D033,IRF6,0.0
39362,D033,IRF6,0.0
39363,D033,IRF6,0.0
39364,D033,IRF6,0.0
39365,D033,IRF6,0.0
39366,D033,IRF6,1.0
39367,D033,IRF6,1.0
39368,D033,IRF6,1.0
39369,D033,IRF6,1.0
39370,D033,IRF6,0.0
39371,D033,IRF6,1.0
39372,D033,IRF6,0.0
39373,D033,IRF6,0.0
39374,D033,IRF6,0.0
39375,D033,IRF6,1.0
39376,D033,IRF6,0.0
39377,D033,IRF6,0.0
39378,D033,IRF6,0.0
39379,D033,IRF6,1.0
39380,D033,IRF6,1.0
39381,D033,IRF6,1.0
39382,D033,IRF6,0.0
39383,D033,IRF6,1.0
39384,D033,IRF6,1.0
39385,D033,IRF6,0.0
39386,D033,IRF6,1.0
39387,D033,IRF6,1.0
39388,D033,IRF6,1.0
39389,D033,IRF6,0.0
39390,D033,IRF6,0.0
39391,D033,IRF6,1.0
39392,D033,IRF6,1.0
39393,D033,IRF6,1.0
39394,D033,IRF6,0.0
39395,D033,IRF6,0.0
39396,D033,IRF6,1.0
39397,D033,IRF6,1.0
39398,D033,IRF6,1.0
39399,D033,IRF6,1.0
39400,D033,IRF6,1.0
39401,D033,IRF6,1.0
39402,D033,IRF6,1.0
39403,D033,IRF6,0.0
39404,D033,IRF6,0.0
39405,D033,IRF6,1.0
39406,D033,IRF6,1.0
39407,D033,IRF6,1.0
39408,D033,IRF6,1.0
39409,D033,IRF6,1.0
39410,D033,IRF6,0.0
39411,D033,IRF6,1.0
39412,D033,IRF6,1.0
39413,D033,IRF6,1.0
39414,D033,IRF6,1.0
39415,D033,IRF6,1.0
39416,D033,IRF6,1.0
39417,D033,IRF6,0.0
39418,D033,IRF6,1.0
39419,D033,IRF6,1.0
39420,D033,IRF6,1.0
39421,D033,IRF6,0.0
39422,D033,IRF6,1.0
39423,D033,IRF6,1.0
39424,D033,IRF6,1.0
39425,D033,IRF6,1.0
39426,D033,IRF6,1.0
39427,D033,IRF6,1.0
39428,D033,IRF6,1.0
39429,D033,IRF6,1.0
39430,D033,IRF6,1.0
39431,D033,IRF6,1.0
39432,D033,IRF6,1.0
39433,D033,IRF6,1.0
39434,D033,IRF6,1.0
39435,D033,IRF6,1.0
39436,D033,IRF6,1.0
39437,D033,IRF6,1.0
39438,D033,IRF6,1.0
39439,D033,IRF6,1.0
39440,D033,IRF6,0.0
39441,D033,IRF6,1.0
39442,D033,IRF6,1.0
39443,D033,IRF6,1.0
39444,D033,IRF6,1.0
39445,D033,IRF6,1.0
39446,D033,IRF6,0.0
39447,D033,IRF6,0.0
39448,D033,IRF6,0.0
39449,D033,IRF6,0.0
39450,D033,IRF6,0.0
39451,D033,IRF6,1.0
39452,D033,IRF6,1.0
39453,D033,IRF6,1.0
39454,D033,IRF6,0.0
39455,D033,IRF6,1.0
39456,D033,IRF6,1.0
39457,D033,IRF6,1.0
39458,D033,IRF6,1.0
39459,D033,IRF6,1.0
39460,D033,IRF6,1.0
39461,D033,IRF6,1.0
39462,D033,IRF6,0.0
39463,D033,IRF6,1.0
39464,D033,IRF6,1.0
39465,D033,IRF6,1.0
39466,D033,IRF6,1.0
39467,D033,IRF6,1.0
39468,D033,IRF6,0.0
39469,D033,IRF6,1.0
39470,D033,IRF6,1.0
39471,D033,IRF6,1.0
39472,D033,IRF6,1.0
39473,D033,IRF6,1.0
39474,D033,IRF6,0.0
39475,D033,IRF6,1.0
39476,D033,IRF6,0.0
39477,D033,IRF6,1.0
39478,D033,IRF6,1.0
39479,D033,IRF6,1.0
39480,D033,IRF6,0.0
39481,D033,IRF6,1.0
39482,D033,IRF6,0.0
39483,D033,IRF6,1.0
39484,D033,IRF6,1.0
39485,D033,IRF6,1.0
39486,D033,IRF6,1.0
39487,D033,IRF6,1.0
39488,D033,IRF6,1.0
39489,D033,IRF6,1.0
39490,D033,IRF6,0.0
39491,D033,IRF6,1.0
39492,D033,IRF6,1.0
39493,D033,IRF6,1.0
39494,D033,IRF6,1.0
39495,D033,IRF6,1.0
39496,D033,IRF6,1.0
39497,D033,IRF6,1.0
39498,D033,IRF6,1.0
39499,D033,IRF6,1.0
39500,D033,IRF6,1.0
39501,D033,IRF6,1.0
39502,D033,IRF6,1.0
39503,D033,IRF6,1.0
39504,D033,IRF6,1.0
39505,D033,IRF6,1.0
39506,D033,IRF6,0.0
39507,D033,IRF6,1.0
39508,D033,IRF6,1.0
39509,D033,IRF6,0.0
39510,D033,IRF6,0.0
39511,D033,IRF6,0.0
39512,D033,IRF6,1.0
39513,D033,IRF6,1.0
39514,D033,IRF6,1.0
39515,D033,IRF6,0.0
39516,D033,IRF6,1.0
39517,D033,IRF6,1.0
39518,D033,IRF6,0.0
39519,D033,IRF6,1.0
39520,D033,IRF6,1.0
39521,D033,IRF6,1.0
39522,D033,IRF6,0.0
39523,D033,IRF6,0.0
39524,D033,IRF6,1.0
39525,D033,IRF6,1.0
39526,D033,IRF6,1.0
39527,D033,IRF6,0.0
39528,D033,IRF6,0.0
39529,D033,IRF6,0.0
39530,D033,IRF6,1.0
39531,D033,IRF6,1.0
39532,D033,IRF6,1.0
39533,D033,IRF6,1.0
39534,D033,IRF6,0.0
39535,D033,IRF6,0.0
39536,D033,IRF6,0.0
39537,D033,IRF6,1.0
39538,D033,IRF6,1.0
39539,D033,IRF6,1.0
39540,D033,IRF6,1.0
39541,D033,IRF6,1.0
39542,D033,IRF6,0.0
39543,D033,IRF6,1.0
39544,D033,IRF6,1.0
39545,D033,IRF6,1.0
39546,D033,IRF6,0.0
39547,D033,IRF6,1.0
39548,D033,IRF6,1.0
39549,D033,IRF6,1.0
39550,D033,IRF6,1.0
39551,D033,IRF6,0.0
39552,D033,IRF6,1.0
39553,D033,IRF6,0.0
39554,D033,IRF6,0.0
39555,D033,IRF6,1.0
39556,D033,IRF6,1.0
39557,D033,IRF6,1.0
39558,D033,IRF6,1.0
39559,D033,IRF6,1.0
39560,D033,IRF6,0.0
39561,D033,IRF6,0.0
39562,D033,IRF6,1.0
39563,D033,IRF6,1.0
39564,D033,IRF6,1.0
39565,D033,IRF6,1.0
39566,D033,IRF6,1.0
39567,D033,IRF6,0.0
39568,D033,IRF6,1.0
39569,D033,IRF6,0.0
39570,D033,IRF6,0.0
39571,D033,IRF6,1.0
39572,D033,IRF6,1.0
39573,D033,IRF6,0.0
39574,D033,IRF6,1.0
39575,D033,IRF6,0.0
39576,D033,IRF6,0.0
39577,D033,IRF6,1.0
39578,D033,IRF6,1.0
39579,D033,IRF6,1.0
39580,D033,IRF6,0.0
39581,D033,IRF6,1.0
39582,D033,IRF6,0.0
39583,D033,IRF6,1.0
39584,D033,IRF6,1.0
39585,D033,IRF6,1.0
39586,D033,IRF6,1.0
39587,D033,IRF6,1.0
39588,D033,IRF6,1.0
39589,D033,IRF6,1.0
39590,D033,IRF6,1.0
39591,D033,IRF6,0.0
39592,D033,IRF6,0.0
39593,D033,IRF6,1.0
39594,D033,IRF6,1.0
39595,D033,IRF6,0.0
39596,D033,IRF6,1.0
39597,D033,IRF6,1.0
39598,D033,IRF6,1.0
39599,D033,IRF6,0.0
39600,D034,IRF7,0.0
39601,D034,IRF7,0.0
39602,D034,IRF7,0.0
39603,D034,IRF7,0.0
39604,D034,IRF7,0.0
39605,D034,IRF7,0.0
39606,D034,IRF7,1.0
39607,D034,IRF7,1.0
39608,D034,IRF7,1.0
39609,D034,IRF7,1.0
39610,D034,IRF7,1.0
39611,D034,IRF7,1.0
39612,D034,IRF7,1.0
39613,D034,IRF7,1.0
39614,D034,IRF7,0.0
39615,D034,IRF7,1.0
39616,D034,IRF7,0.0
39617,D034,IRF7,1.0
39618,D034,IRF7,0.0
39619,D034,IRF7,1.0
39620,D034,IRF7,0.0
39621,D034,IRF7,0.0
39622,D034,IRF7,1.0
39623,D034,IRF7,1.0
39624,D034,IRF7,0.0
39625,D034,IRF7,1.0
39626,D034,IRF7,0.0
39627,D034,IRF7,0.0
